"";"PRECIPITACAO";"PRESSAO";"TEMPERATURA";"UMIDADE";"VENTO";"ACIDENTE";"LUAR";"LUA_DISTANCIA"
"14637";0;973,8;27,1;45;9,72;0;68;58
"14638";0;973;28,2;41;11,16;0;68;58
"14639";0;972,1;29,2;36;10,44;0;68;58
"14640";0;971,2;29,9;33;7,2;0;68;58
"14641";0;970,5;30,3;33;6,84;0;68;58
"14642";0;970,2;29,5;33;6,12;0;68;58
"14643";0;970,2;27,9;39;3,24;0;68;58
"14644";0;970,4;25,1;50;0,72;0;68;58
"14645";0;970,9;22,8;58;1,44;0;68;58
"14646";0;971,5;19,7;69;0;0;68;58
"14647";0;971,8;18,4;74;0;0;58;59
"14648";0;971,9;17,3;76;0;0;58;59
"14649";0;972,1;16;79;0;0;58;59
"14650";0;972;15,1;84;0;0;58;59
"14651";0;971,6;14,1;87;0,36;0;58;59
"14652";0;971,3;13,1;88;0;0;58;59
"14653";0;971,2;13;90;0;0;58;59
"14654";0;970,9;12,4;91;0;0;58;59
"14655";0;971;11,7;92;0;0;58;59
"14656";0;971,4;11,3;92;0;0;58;59
"14657";0;972,2;10,7;92;1,8;0;58;59
"14658";0;972,8;14,6;92;0;0;58;59
"14659";0;973,3;20,4;80;3,24;0;58;59
"14660";0;973,2;25,7;56;5,4;0;58;59
"14661";0;972,9;28,1;38;14,76;0;58;59
"14662";0;972;28,9;32;14,4;0;58;59
"14663";0;970,9;29,8;30;9,36;0;58;59
"14664";0;970;30;28;6,12;0;58;59
"14665";0;969,2;30,5;27;9,36;0;58;59
"14666";0;969;30,4;27;4,68;0;58;59
"14667";0;969,1;29,8;28;0;0;58;59
"14668";0;969,4;26,1;37;1,8;0;58;59
"14669";0;969,6;22;51;0;0;58;59
"14670";0;970;18,7;63;1,44;0;58;59
"14671";0;972,8;19,4;90;0,2;1;47;60
"14672";0;970,4;17,2;71;0;0;47;60
"14673";0;970,5;15,8;77;0,72;0;47;60
"14674";0;970,8;14,4;79;0;0;47;60
"14675";0;970,8;13,1;84;1,44;0;47;60
"14676";0;970,7;12,5;86;0,36;0;47;60
"14677";0;970,4;11,7;87;0;0;47;60
"14678";0;970,3;11,5;90;0;0;47;60
"14679";0;970;11;90;0;0;47;60
"14680";0;970,2;10;90;0;0;47;60
"14681";0;970,8;9,8;91;0;0;47;60
"14682";0;971,5;9,6;92;0;0;47;60
"14683";0;972,5;13,8;90;0;0;47;60
"14684";0;972,7;24,6;61;2,52;0;47;60
"14685";0;972,1;28,7;40;6,48;0;47;60
"14686";0;971,4;30,1;30;12,96;0;47;60
"14687";0;970,5;31,2;28;7,2;0;47;60
"14688";0;969,7;31;25;6,48;0;47;60
"14689";0;969,4;31,4;24;6,84;0;47;60
"14690";0;969,2;31,6;24;3,24;0;47;60
"14691";0;969,3;30,4;26;3,24;0;47;60
"14692";0;969,7;26;40;7,56;0;47;60
"14693";0;970,2;22,7;52;0,36;0;47;60
"14694";0;970,6;18,6;68;3,6;0;47;60
"14695";0;971,1;17,3;73;0;0;37;61
"14696";0;971,4;15,8;78;0;0;37;61
"14697";0;971,5;14,8;82;0;0;37;61
"14698";0;971,2;13,9;84;0;0;37;61
"14699";0;971,1;13,5;86;0;0;37;61
"14700";0;970,9;12;87;0;0;37;61
"14701";0;970,6;12,1;89;0;0;37;61
"14702";0;970,4;10,9;90;1,08;0;37;61
"14703";0;970,6;11,2;91;0,36;0;37;61
"14704";0;971;10,8;92;1,8;0;37;61
"14705";0;971,5;10,5;92;0;0;37;61
"14706";0;971,9;13,5;91;2,52;0;37;61
"14707";0;972;19,9;80;0,36;0;37;61
"14708";0;972;27;60;0,36;0;37;61
"14709";0;971,5;30;36;9,72;0;37;61
"14710";0;970,6;31,2;28;8,64;0;37;61
"14711";0;969,5;32;23;5,4;0;37;61
"14712";0;968,5;32,6;21;5,4;0;37;61
"14713";0;967,8;32,2;21;2,88;0;37;61
"14714";0;967,5;31,9;22;5,76;0;37;61
"14715";0;967,6;30,4;24;3,6;0;37;61
"14716";0;968;26,8;33;1,08;0;37;61
"14717";0;968,1;21,4;49;1,08;0;37;61
"14718";0;968,6;18,4;62;0;0;37;61
"14719";0;969,1;16,7;70;0,36;0;27;62
"14720";0;969,2;15,5;74;0;0;27;62
"14721";0;969,2;14,1;80;0;0;27;62
"14722";0;969,4;13,2;82;0;0;27;62
"14723";0;969;12,7;86;0;0;27;62
"14724";0;968,6;12,1;87;0;0;27;62
"14725";0;968,2;11,6;88;0;0;27;62
"14726";0;968,1;10,9;89;0;0;27;62
"14727";0;968,2;10,5;89;0;0;27;62
"14728";0;969,2;10,6;90;0;0;27;62
"14729";0;970,1;11;90;0;0;27;62
"14730";0;970,8;15,6;87;0,36;0;27;62
"14731";0;971;21,6;72;0,72;0;27;62
"14732";0;970,8;27,4;48;5,76;0;27;62
"14733";0;970,7;28,1;39;14,4;0;27;62
"14734";0;969,8;30,2;36;9,36;0;27;62
"14735";0;968,6;31,7;32;6,84;0;27;62
"14736";0;967,7;32,3;31;10,08;0;27;62
"14737";0;967,3;31,1;31;10,44;0;27;62
"14738";0;967,3;30,8;34;10,8;0;27;62
"14739";0;967,7;29,6;36;12,24;0;27;62
"14740";0;968,3;26,5;51;15,84;0;27;62
"14741";0;969,2;21,6;68;25,2;0;27;62
"14742";0;970,4;19,8;75;17,28;0;27;62
"14743";0;973,1;21,5;70;1,6;1;18;62
"14744";0;973,1;21,5;70;1,6;1;18;62
"14745";0;971,4;19,3;78;15,48;0;18;62
"14746";0;972;18,7;78;6,12;0;18;62
"14747";0;971,8;17,9;79;3,24;0;18;62
"14748";0;971,6;17,4;81;4,32;0;18;62
"14749";0;971,6;17,3;81;3,24;0;18;62
"14750";0;970,7;16,7;81;2,16;0;18;62
"14751";0;970,4;15,8;84;1,08;0;18;62
"14752";0;970,4;15,4;86;1,44;0;18;62
"14753";0;970,7;15,9;86;8,28;0;18;62
"14754";0;971,1;16,3;85;9,36;0;18;62
"14755";0;971,7;16,5;85;6,84;0;18;62
"14756";0;972,6;17,1;84;4,68;0;18;62
"14757";0;973,4;18,3;80;5,76;0;18;62
"14758";0;974;19,9;74;4,68;0;18;62
"14759";0;973,8;22,2;65;8,64;0;18;62
"14760";0;972,9;23,2;61;6,12;0;18;62
"14761";0;972,2;24,4;58;6,84;0;18;62
"14762";0;971,7;24,7;53;4,32;0;18;62
"14763";0;971,3;24,8;53;2,16;0;18;62
"14764";0;971,5;23,6;58;16,56;0;18;62
"14765";0;972;22,5;61;15,84;0;18;62
"14766";0;972,6;21,5;66;9,72;0;18;62
"14767";0;973,7;19,6;71;5,4;0;18;62
"14768";0;974,3;18,9;72;6,12;0;10;63
"14769";0;974,5;17,7;75;2,52;0;10;63
"14770";0;974,9;17,3;76;2,88;0;10;63
"14771";0;975,1;17,2;78;4,32;0;10;63
"14772";0;975,1;16,8;78;5,4;0;10;63
"14773";0;974,7;16,3;79;6,48;0;10;63
"14774";0;974,4;15,5;82;5,76;0;10;63
"14775";0;974,3;14,8;84;3,24;0;10;63
"14776";0;974,7;13,7;87;3,24;0;10;63
"14777";0;975,5;12,9;88;2,52;0;10;63
"14778";0;976,2;12,2;90;0;0;10;63
"14779";0;976,9;15,7;88;0,36;0;10;63
"14780";0;977,5;18,5;78;7,92;0;10;63
"14781";0;977,9;21,9;64;16,56;0;10;63
"14782";0;977,3;24;55;14,04;0;10;63
"14783";0;976,2;25,6;48;11,16;0;10;63
"14784";0;975,3;26,3;45;9;0;10;63
"14785";0;974,4;27,1;42;9,72;0;10;63
"14786";0;973,4;28,1;39;7,2;0;10;63
"14787";0;973,2;27,9;40;9,36;0;10;63
"14788";0;973,3;25,9;44;11,16;0;10;63
"14789";0;973,6;23,9;51;7,92;0;10;63
"14790";0;974,1;21,6;58;3,6;0;10;63
"14791";0;974,8;19,5;65;2,88;0;10;63
"14792";0;975,3;18,6;69;1,8;0;5;63
"14793";0;975,4;17,7;73;2,52;0;5;63
"14794";0;975,8;17,1;75;1,44;0;5;63
"14795";0;975,7;17,5;76;6,48;0;5;63
"14796";0;975,5;17,1;78;6,48;0;5;63
"14797";0;975,2;15,9;81;3,96;0;5;63
"14798";0;974,7;15,4;83;3,96;0;5;63
"14799";0;974,6;13,7;85;2,16;0;5;63
"14800";0;974,7;13,1;89;0;0;5;63
"14801";0;975;12,6;89;1,8;0;5;63
"14802";0;975,7;12,5;91;0;0;5;63
"14803";0;976,4;16,2;89;2,16;0;5;63
"14804";0;976,7;19;80;9,72;0;5;63
"14805";0;976,7;21,9;66;14,04;0;5;63
"14806";0;976,3;24,3;55;11,88;0;5;63
"14807";0;975,2;26,3;48;12,24;0;5;63
"14808";0;974;27,6;39;11,52;0;5;63
"14809";0;972,8;28,6;36;11,52;0;5;63
"14810";0;972,1;29,1;33;11,52;0;5;63
"14811";0;971,7;29;28;5,4;0;5;63
"14812";0;972;28;30;5,76;0;5;63
"14813";0;972,4;24,6;41;5,4;0;5;63
"14814";0;972,8;21;54;0;0;5;63
"14815";0;973,3;19,4;62;0,72;0;5;63
"14816";0;973,6;16,2;71;0;0;1;63
"14817";0;973,6;14,6;77;0;0;1;63
"14818";0;974;13,8;82;0;0;1;63
"14819";0;974,2;15,1;80;1,08;0;1;63
"14820";0;974,1;15,2;82;3,96;0;1;63
"14821";0;973,7;16,3;82;3,96;0;1;63
"14822";0;973,3;15,2;85;0,72;0;1;63
"14823";0;973,4;12,4;88;0,36;0;1;63
"14824";0;973,5;11,7;87;0,36;0;1;63
"14825";0;974,1;12,3;91;0;0;1;63
"14826";0;974,8;11,8;91;0;0;1;63
"14827";0;975,5;14,4;92;0;0;1;63
"14828";0;975,8;17,4;86;9;0;1;63
"14829";0;975,9;21,9;75;7,56;0;1;63
"14830";0;975,2;23,9;60;9,36;0;1;63
"14831";0;974,1;26,2;51;10,08;0;1;63
"14832";0;972,9;27,9;44;6,48;0;1;63
"14833";0;971,7;28,6;41;7,56;0;1;63
"14834";0;970,8;29,2;39;5,04;0;1;63
"14835";0;970,3;28,1;41;9,36;0;1;63
"14836";0;970,2;27,1;43;8,64;0;1;63
"14837";0;970,4;24,4;48;3,96;0;1;63
"14838";0;971;20,9;58;0;0;1;63
"14839";0;971,5;19,4;63;0;0;1;63
"14840";0;971,6;19,5;92;0,3;1;0;63
"14841";0;971,6;16,6;75;0,36;0;0;63
"14842";0;971,6;15,3;81;2,16;0;0;63
"14843";0;971,6;13,9;83;0;0;0;63
"14844";0;971,4;13,3;85;1,08;0;0;63
"14845";0;971,3;12,5;87;1,08;0;0;63
"14846";0;970,9;12,3;89;0;0;0;63
"14847";0;970,5;12;89;1,8;0;0;63
"14848";0;970,1;11,6;91;0;0;0;63
"14849";0;970,2;10,8;90;0;0;0;63
"14850";0;970,4;10,3;91;0;0;0;63
"14851";0;970,9;10,1;92;0;0;0;63
"14852";0;971,4;14,4;92;0;0;0;63
"14853";0;971,8;24;65;0,72;0;0;63
"14854";0;971;27,9;47;3,96;0;0;63
"14855";0;970;29,1;39;4,68;0;0;63
"14856";0;968,8;30,1;32;7,2;0;0;63
"14857";0;967,7;30,3;29;4,68;0;0;63
"14858";0;966,7;30,7;28;2,88;0;0;63
"14859";0;966,6;30,2;28;3,24;0;0;63
"14860";0;967;27,9;36;14,04;0;0;63
"14861";0;967,4;25;41;3,24;0;0;63
"14862";0;968;21,7;52;0;0;0;63
"14863";0;968,4;18,8;63;0;0;0;63
"14864";0;970,1;25,9;50;3,1;1;0;63
"14865";0;968,9;17,2;71;0;0;0;63
"14866";0;969,3;16,3;73;0;0;0;63
"14867";0;969;15,4;80;0;0;0;63
"14868";0;968,8;15,5;81;0;0;0;63
"14869";0;968,5;15,4;83;0;0;0;63
"14870";0;968,1;14,8;85;0;0;0;63
"14871";0;967,3;14;87;0;0;0;63
"14872";0;967,7;12,8;88;2,16;0;0;63
"14873";0;967,7;13,3;90;1,8;0;0;63
"14874";0;968;13,1;90;0;0;0;63
"14875";0;969,1;12,4;90;0;0;0;63
"14876";0;969,8;14,9;90;0;0;0;63
"14877";0;970,3;20,2;80;2,88;0;0;63
"14878";0;970,6;21,5;70;5,76;0;0;63
"14879";0;970,4;23,5;59;5,4;0;0;63
"14880";0;970,1;25,4;50;6,84;0;0;63
"14881";0;969;26,1;48;13,32;0;0;63
"14882";0;969,3;24,6;55;15,48;0;0;63
"14883";0;969,6;23;63;17,28;0;0;63
"14884";0;970,4;20,4;70;11,52;0;0;63
"14885";0;971,1;19,6;75;13,32;0;0;63
"14886";0;971,5;18,7;79;11,88;0;0;63
"14887";0,2;971,6;17,7;86;2,88;0;0;63
"14888";0,2;971,5;17,6;89;0;0;3;63
"14889";0,4;972,2;17,7;90;3,24;0;3;63
"14890";0;972;17,8;91;6,12;0;3;63
"14891";0;971,9;17,7;91;6,84;0;3;63
"14892";0;971,7;17,5;91;5,4;0;3;63
"14893";0;971,5;17,4;91;9;0;3;63
"14894";0;971,2;17,2;91;9,36;0;3;63
"14895";0;971,3;16,6;92;5,76;0;3;63
"14896";0;971,6;15,2;90;2,52;0;3;63
"14897";0;972,2;14;91;0;0;3;63
"14898";0;972,9;13,7;93;4,32;0;3;63
"14899";0;973,9;15,1;92;1,44;0;3;63
"14900";0;974,9;16,1;89;8,64;0;3;63
"14901";0;975,2;18,5;81;14,4;0;3;63
"14902";0;974,5;20,8;73;14,04;0;3;63
"14903";0;973,9;22,4;61;13,68;0;3;63
"14904";0;972,9;24,4;54;12,6;0;3;63
"14905";0;972;24;52;14,04;0;3;63
"14906";0;971,5;24,2;51;13,68;0;3;63
"14907";0;971,3;23,5;50;15,48;0;3;63
"14908";0;971,8;22,8;52;14,4;0;3;63
"14909";0;972;20,5;59;7,56;0;3;63
"14910";0;972,3;18,3;66;3,6;0;3;63
"14911";0;972,8;15,7;74;1,08;0;3;63
"14912";0;973,6;12,6;95;0;1;8;63
"14913";0;973,3;14,6;78;2,16;0;8;63
"14914";0;973,5;13,9;83;0;0;8;63
"14915";0;973,6;13,7;85;0;0;8;63
"14916";0;973,6;12,3;87;0;0;8;63
"14917";0;973,3;11,7;89;0;0;8;63
"14918";0;973,1;10,8;90;0;0;8;63
"14919";0;972,5;9,7;91;0;0;8;63
"14920";0;972,2;10;92;0;0;8;63
"14921";0;972,1;9,9;93;0;0;8;63
"14922";0;972,8;10,2;94;0;0;8;63
"14923";0;973,2;8,1;93;0;0;8;63
"14924";0;974,1;17;87;7,2;0;8;63
"14925";0;974,3;19,6;76;10,44;0;8;63
"14926";0;973,7;22,3;62;7,2;0;8;63
"14927";0;972,5;23,7;50;9;0;8;63
"14928";0;971,7;25,8;44;5,4;0;8;63
"14929";0;970,9;25,8;41;4,68;0;8;63
"14930";0;970,1;27;39;3,24;0;8;63
"14931";0;970,1;25,7;44;9,72;0;8;63
"14932";0;970,4;24,3;48;8,64;0;8;63
"14933";0;970,8;21,7;54;3,96;0;8;63
"14934";0;971,1;20,9;59;0;0;8;63
"14935";0;971,6;20;63;0;0;8;63
"14936";0;971,9;20;63;1,08;0;15;63
"14937";0;972,1;18,9;69;0;0;15;63
"14938";0;972,1;18,2;71;1,8;0;15;63
"14939";0;971,8;16,9;78;3,6;0;15;63
"14940";0;971,3;16,4;80;0;0;15;63
"14941";0;970,8;15,4;83;0,36;0;15;63
"14942";0;970,7;14,4;85;1,08;0;15;63
"14943";0;970,4;16;85;0,72;0;15;63
"14944";0;970,5;16;86;5,4;0;15;63
"14945";0;971,4;15,3;87;1,44;0;15;63
"14946";0;972;14,7;89;3,96;0;15;63
"14947";0;972,5;16,4;88;3,96;0;15;63
"14948";0;972,9;18,6;82;9;0;15;63
"14949";0;973,2;20,7;73;10,44;0;15;63
"14950";0;972,6;23,2;62;7,2;0;15;63
"14951";0;972,1;25,6;53;1,08;0;15;63
"14952";0;971,1;26,5;46;7,56;0;15;63
"14953";0;970,3;27,9;42;3,96;0;15;63
"14954";0;969,7;28;40;6,48;0;15;63
"14955";0;969,8;27,1;42;7,56;0;15;63
"14956";0;970;26,1;46;13,32;0;15;63
"14957";0;970,3;22,9;53;5,04;0;15;63
"14958";0;970,5;20,3;63;0;0;15;63
"14959";0;971,1;19,1;70;1,08;0;15;63
"14960";0;971,6;16,6;77;0;0;24;62
"14961";0;971,5;15,4;81;0;0;24;62
"14962";0;971,6;14,2;84;0;0;24;62
"14963";0;971,7;13,3;86;0;0;24;62
"14964";0;971,4;12,7;88;0;0;24;62
"14965";0;971,1;11,6;89;0;0;24;62
"14966";0;971;11,8;91;0;0;24;62
"14967";0;971,1;11;90;0;0;24;62
"14968";0;971,3;10;91;0,36;0;24;62
"14969";0;971,6;9,8;91;0;0;24;62
"14970";0;972,5;10,8;93;0;0;24;62
"14971";0;973,1;14,7;94;4,32;0;24;62
"14972";0;973,9;16,6;91;7,92;0;24;62
"14973";0;974,3;18,1;87;7,56;0;24;62
"14974";0;973,8;21,9;76;6,84;0;24;62
"14975";0;972,7;25,1;63;7,2;0;24;62
"14976";0;971,8;26,3;53;7,2;0;24;62
"14977";0;970,9;27,7;45;7,56;0;24;62
"14978";0;970,1;28,6;40;2,52;0;24;62
"14979";0;970;27,5;41;9,72;0;24;62
"14980";0;970,3;26,3;44;7,56;0;24;62
"14981";0;970,7;23,2;53;3,6;0;24;62
"14982";0;971,1;19,9;63;0;0;24;62
"14983";0;971,7;17,2;74;0,36;0;24;62
"14984";0;972,1;15,9;79;0;0;33;61
"14985";0;972,1;14,8;82;0;0;33;61
"14986";0;972,3;13,6;85;0;0;33;61
"14987";0;972,1;12,7;87;0;0;33;61
"14988";0;971,9;11,7;88;0;0;33;61
"14989";0;971,4;11,7;90;0,72;0;33;61
"14990";0;971;11,5;91;0;0;33;61
"14991";0;970,8;10,2;90;0;0;33;61
"14992";0;970,8;10,3;92;0;0;33;61
"14993";0;971,6;9,7;92;0;0;33;61
"14994";0;972,3;10;93;1,44;0;33;61
"14995";0;972,9;12,9;93;0;0;33;61
"14996";0;973,5;18,2;85;1,08;0;33;61
"14997";0;973,3;21,8;72;3,24;0;33;61
"14998";0;972,8;25;56;3,24;0;33;61
"14999";0;971,7;27,5;48;6,12;0;33;61
"15000";0;970,8;29;39;6,84;0;33;61
"15001";0;969,8;28,9;35;15,12;0;33;61
"15002";0;969,2;29,3;34;10,8;0;33;61
"15003";0;968,7;28,9;35;10,08;0;33;61
"15004";0;968,7;27,7;37;6,48;0;33;61
"15005";0;969;24,6;44;2,88;0;33;61
"15006";0;969,3;21,5;53;0,36;0;33;61
"15007";0;970;18,4;67;0,36;0;33;61
"15008";0;970,7;16,8;76;0;0;44;61
"15009";0;970,9;16,2;78;0;0;44;61
"15010";0;971;15,1;80;0;0;44;61
"15011";0;971;13,9;84;0;0;44;61
"15012";0;970,8;13,7;86;0,36;0;44;61
"15013";0;970,5;12,6;88;0;0;44;61
"15014";0;970;12,3;90;1,08;0;44;61
"15015";0;969,7;11,8;90;0;0;44;61
"15016";0;969,9;10,7;90;0;0;44;61
"15017";0;970,3;10,3;91;0;0;44;61
"15018";0;971;9,9;92;0;0;44;61
"15019";0;971,5;13,9;91;0;0;44;61
"15020";0;972,1;19,1;84;1,8;0;44;61
"15021";0;972,2;20,9;71;9;0;44;61
"15022";0;971,7;23,9;58;5,04;0;44;61
"15023";0;970,9;25,1;49;6,84;0;44;61
"15024";0;969,9;26,4;38;8,28;0;44;61
"15025";0;969;27,3;34;5,04;0;44;61
"15026";0;968,4;27,9;30;7,56;0;44;61
"15027";0;968,3;27;31;10,08;0;44;61
"15028";0;968,7;25,8;33;3,96;0;44;61
"15029";0;969,1;21,5;48;1,44;0;44;61
"15030";0;969,3;18,8;57;0;0;44;61
"15031";0;969,8;15,2;68;0,36;0;44;61
"15032";0;970,2;14;75;0;0;54;60
"15033";0;970,4;12,3;79;0,36;0;54;60
"15034";0;970,2;11,1;83;0;0;54;60
"15035";0;970,5;10;85;1,8;0;54;60
"15036";0;970,2;9,4;88;0;0;54;60
"15037";0;969,9;8,7;90;0;0;54;60
"15038";0;969,6;7,4;90;0;0;54;60
"15039";0;969,7;7;91;0;0;54;60
"15040";0;969,8;6,4;92;0,36;0;54;60
"15041";0;970,3;5,6;92;0;0;54;60
"15042";0;971;5,3;93;0;0;54;60
"15043";0;971,4;9,5;92;0;0;54;60
"15044";0;971,7;14,9;86;0,72;0;54;60
"15045";0;971,9;19,7;73;3,24;0;54;60
"15046";0;971,2;23,3;56;6,48;0;54;60
"15047";0;970,4;25,9;41;2,88;0;54;60
"15048";0;969,5;27,5;34;3,96;0;54;60
"15049";0;968,3;29;26;8,28;0;54;60
"15050";0;967,8;29;20;8,64;0;54;60
"15051";0;967,6;28,7;21;4,32;0;54;60
"15052";0;967,6;26,9;28;4,32;0;54;60
"15053";0;968,2;22,3;46;0,36;0;54;60
"15054";0;968,6;18,2;59;0;0;54;60
"15055";0;969;14,9;69;0;0;54;60
"15056";0;969,3;12,6;75;0;0;65;59
"15057";0;969,4;11,5;81;0;0;65;59
"15058";0;969,5;9,4;84;0;0;65;59
"15059";0;969,5;9;86;0;0;65;59
"15060";0;969,2;8,3;88;0;0;65;59
"15061";0;968,9;7,7;89;0;0;65;59
"15062";0;968,6;7,2;91;0;0;65;59
"15063";0;968,6;6,9;92;0;0;65;59
"15064";0;968,7;6,3;92;0,72;0;65;59
"15065";0;969,4;5,7;91;0;0;65;59
"15066";0;970;6;93;0,36;0;65;59
"15067";0;970,6;9,9;92;0;0;65;59
"15068";0;970,8;14,8;84;1,08;0;65;59
"15069";0;970,6;20,2;65;0,72;0;65;59
"15070";0;970;25,5;49;2,52;0;65;59
"15071";0;969,2;29,3;35;2,16;0;65;59
"15072";0;968,3;30,2;28;6,84;0;65;59
"15073";0;967,3;30,9;27;5,04;0;65;59
"15074";0;966,4;31,5;25;3,24;0;65;59
"15075";0;966,1;30,2;25;6,12;0;65;59
"15076";0;966;29,6;26;2,88;0;65;59
"15077";0;966,4;24,8;40;3,96;0;65;59
"15078";0;966,7;21,2;51;0;0;65;59
"15079";0;967;18,1;63;0,72;0;65;59
"15080";0;967,4;16,1;70;0;0;74;58
"15081";0;967,6;15,3;76;0;0;74;58
"15082";0;967,8;15,1;77;0;0;74;58
"15083";0;967,7;14,4;82;0,36;0;74;58
"15084";0;967,2;14,4;83;0;0;74;58
"15085";0;966,4;16,4;78;4,68;0;74;58
"15086";0;966,3;13,2;82;1,8;0;74;58
"15087";0;966,1;13,5;85;0;0;74;58
"15088";0;966;14,4;85;0,36;0;74;58
"15089";0;966,5;13,8;86;0;0;74;58
"15090";0;967,4;13,5;87;1,08;0;74;58
"15091";0;968,1;15,4;85;1,8;0;74;58
"15092";0;968,5;21,3;68;5,04;0;74;58
"15093";0;968,4;27,3;38;11,88;0;74;58
"15094";0;967,7;29,6;29;15,84;0;74;58
"15095";0;966,8;31,2;26;16,2;0;74;58
"15096";0;965,6;32,2;24;13,68;0;74;58
"15097";0;964,7;33;23;11,52;0;74;58
"15098";0;964;31,1;24;12,24;0;74;58
"15099";0;963,7;31,4;25;11,88;0;74;58
"15100";0;963,9;30,5;26;10,44;0;74;58
"15101";0;964,4;27;33;0,36;0;74;58
"15102";0;964,7;23,2;44;0;0;74;58
"15103";0;964,7;20;56;0;0;74;58
"15104";0;965,1;18,4;66;0;0;83;57
"15105";0;965,7;16,5;70;0;0;83;57
"15106";0;965,6;17,3;76;0;0;83;57
"15107";0;964,5;20,7;59;5,4;0;83;57
"15108";0;963,7;21,3;53;4,32;0;83;57
"15109";0;963,4;20,8;52;3,6;0;83;57
"15110";0;963,4;21,2;53;3,24;0;83;57
"15111";0;963,9;20,2;60;4,32;0;83;57
"15112";0;965,3;20,2;67;8,64;0;83;57
"15113";0;965,2;18,7;80;3,96;0;83;57
"15114";1,8;965,5;18,2;85;2,52;0;83;57
"15115";0;966,5;18,3;88;4,68;0;83;57
"15116";1;967,8;18,6;89;3,24;0;83;57
"15117";3,2;967,3;19;91;7,2;0;83;57
"15118";9,6;967,5;19,3;89;9,36;0;83;57
"15119";2;967,6;20,3;91;3,24;0;83;57
"15120";0;966,9;20,9;89;3,24;0;83;57
"15121";0;966,5;21,1;87;6,84;0;83;57
"15122";0;965,7;22,1;83;8,64;0;83;57
"15123";0;965,7;22,7;80;10,8;0;83;57
"15124";0;965,3;22,6;78;11,88;0;83;57
"15125";0;965,7;20,9;79;6,84;0;83;57
"15126";0;966,3;20,7;80;7,2;0;83;57
"15127";0;966,1;19,9;85;7,56;0;83;57
"15128";0;966,6;19,3;87;9;0;90;56
"15129";0;966,7;18,7;89;6,84;0;90;56
"15130";0;966,8;18,6;90;6,48;0;90;56
"15131";0;966,8;18,3;90;0,72;0;90;56
"15132";0,4;967,7;18,3;92;2,16;0;90;56
"15133";0,2;967,7;18,3;92;0;0;90;56
"15134";0;966,8;18,2;92;0;0;90;56
"15135";0;966,1;18,4;93;1,08;0;90;56
"15136";0;966,1;18,4;93;0,36;0;90;56
"15137";0,2;966,6;18,6;93;2,16;0;90;56
"15138";0;967,8;19;93;2,88;0;90;56
"15139";0;968,9;19,1;93;5,4;0;90;56
"15140";0;969,2;19;93;12,96;0;90;56
"15141";0;969,9;19,5;90;8,64;0;90;56
"15142";0;969,3;21,4;81;9,36;0;90;56
"15143";0;969,2;23;64;12,96;0;90;56
"15144";0;968,9;24,4;47;10,44;0;90;56
"15145";0,2;968,7;23,6;46;9,72;0;90;56
"15146";0;968,3;22,9;41;17,64;0;90;56
"15147";0;968,5;23,3;38;14,04;0;90;56
"15148";0;969;22;41;9,36;0;90;56
"15149";0;969,7;18,8;49;3,24;0;90;56
"15150";0;970,5;16,5;62;0,36;0;90;56
"15151";0;971,3;16,5;62;5,04;0;90;56
"15152";0;972;14,4;68;4,68;0;95;56
"15153";0;972;11,4;82;5,76;0;95;56
"15154";0;972,5;10,7;82;0,36;0;95;56
"15155";0;972,6;9,2;87;0;0;95;56
"15156";0;972,4;7,9;88;0;0;95;56
"15157";0;971,8;7,6;89;0;0;95;56
"15158";0;971,5;6,5;90;0,72;0;95;56
"15159";0;971,3;6,1;92;0;0;95;56
"15160";0;971,1;4,9;91;0;0;95;56
"15161";0;971,5;5,1;93;0;0;95;56
"15162";0;972,2;4,5;93;0;0;95;56
"15163";0;973;7,4;94;0,36;0;95;56
"15164";0;973,4;12,8;87;1,08;0;95;56
"15165";0;973,6;15;69;9,72;0;95;56
"15166";0;973,6;17,7;57;6,48;0;95;56
"15167";0;973,3;19,4;44;6,84;0;95;56
"15168";0;972,4;21,2;35;2,88;0;95;56
"15169";0;971,6;22,5;28;5,76;0;95;56
"15170";0;970,8;22,4;29;5,76;0;95;56
"15171";0;970,7;22;26;2,88;0;95;56
"15172";0;970,9;20,5;33;2,52;0;95;56
"15173";0;971,3;16,6;50;0;0;95;56
"15174";0;971,4;12,8;68;0;0;95;56
"15175";0;972,1;11,3;74;0;0;95;56
"15176";0;972,9;11,7;81;3,24;0;99;56
"15177";0;973,3;10,6;85;2,52;0;99;56
"15178";0;973,1;9,7;86;0,36;0;99;56
"15179";0;972,9;8,1;87;0;0;99;56
"15180";0;972,9;7,8;89;0;0;99;56
"15181";0;972,8;8;91;0;0;99;56
"15182";0;972,2;7,9;91;0;0;99;56
"15183";0;972,2;6,9;91;0,72;0;99;56
"15184";0;972,2;7,9;93;1,08;0;99;56
"15185";0;972,4;8;93;0,36;0;99;56
"15186";0,2;973,4;7,5;93;0;0;99;56
"15187";0;974,1;10,2;93;0;0;99;56
"15188";0;974,7;14,1;88;0,36;0;99;56
"15189";0;974,7;17,8;72;1,8;0;99;56
"15190";0;974,4;21,1;53;5,04;0;99;56
"15191";0;973,8;22,9;35;6,12;0;99;56
"15192";0;972,9;24,8;31;4,32;0;99;56
"15193";0;971,8;25,7;28;2,88;0;99;56
